"Common name","Scientific name",Subspecies,Recordist,Date,Time,Location,Country,Latitude,Longitude,Elevation,Songtype,Remarks,Back_latin,"Catalogue number",License
"Philippine Bulbul","Hypsipetes philippinus",,"Mike Nelson",2016-02-20,10:00,"Subic Bay, Bataan, Central Luzon",Philippines,14.7765,120.3102,160,"call, song",,,308915,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,Ralf,2016-02-23,05:30,"Mount Makiling, Luzon",Philippines,14.1358,121.19,1000,song,"No significant modification in the recording.",,305256,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,Ralf,2016-02-23,05:00,"Mount Makiling, Luzon",Philippines,14.1358,121.19,1000,song,"No significant modification in the recording.",,305255,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,"Niels Poul Dreyer",1999-03-07,08:00,"Rajah Sikatuna NP, Bohol",Philippines,9.6982,124.1187,380,song,,,270585,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,"Mike Nelson",2015-01-21,15:30,"Mount Kitanglad, Mindanao",Philippines,8.1238,124.9273,2500,"call, song",,,239241,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,"Mike Nelson",2015-01-21,15:30,"Mount Kitanglad, Mindanao",Philippines,8.1238,124.9273,2500,call,,,239240,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,"Mike Nelson",2015-01-20,08:00,"Mount Kitanglad, Mindanao",Philippines,8.1238,124.9273,2500,call,,,239239,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,"Mike Nelson",2015-01-20,07:00,"Mount Kitanglad, Mindanao",Philippines,8.1238,124.9273,2500,call,,,239237,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",philippinus,"Frank Lambert",0000-00-00,?,"Luzon, Cagayan Province, Isabella, Sierra Madre Mts., Mt. Hamut",Philippines,17.55,121.95,?,"call, song, song and calls (including flight at end)",,,57586,https://creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Bulbul","Hypsipetes philippinus",saturatior,"Greg Irving",2025-06-11,06:14,"PICOP road 4",Philippines,8.2575,126.1493,170,call,,,1008951,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",saturatior,"Greg Irving",2025-06-09,14:59,"Tinyu-An Falls, City Of Bislig, Surigao del Sur, Caraga",Philippines,8.1758,126.2288,100,song,,,1005909,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",philippinus,"Greg Irving",2024-03-24,13:51,"Bluewater, Baggao, Cagayan, Cagayan Valley",Philippines,18.0208,121.9978,190,call,,,896132,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",philippinus,"Greg Irving",2024-03-23,17:35,"Bluewater, Baggao, Cagayan, Cagayan Valley",Philippines,18.0208,121.9978,190,song,,,895745,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,"Jorge de Leon Cardozo ",2022-10-13,10:00,"Luzon (near  Santa Maria), Laguna, Calabarzon",Philippines,14.5545,121.4838,650,,,,830458,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",saturatior,"Ding Li Yong",2014-03-03,09:00,"Mount Apo, Davao City, Davao del Sur, Davao Region",Philippines,7.0813,125.3078,1500,"call, song",,"Yungipicus maculatus",657623,https://creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Bulbul","Hypsipetes philippinus",saturatior,"Frank Lambert",2020-02-13,16:07,"Maragusan (San Mariano) (near  Maragusan), Compostela Valley, Davao Region",Philippines,7.3934,126.1601,800,"call, song",,,606175,https://creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Bulbul","Hypsipetes philippinus",saturatior,"Frank Lambert",2020-02-12,14:03,"New Bataan, Compostela Valley, Davao Region",Philippines,7.4554,126.1735,1300,song,,,599294,https://creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,"Pauline Carmel Joy Eje",2019-02-18,13:20,"Los Banos (near  Los Baños), Laguna, Calabarzon",Philippines,14.1366,121.2212,380,"call, song","Needs confirmation",,463897,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus","ss saturatior","Brendan Sloan",2018-06-01,11:30,"Nug As Alcoy Cebu",Philippines,,,"150 masl approx",call,Juvenile,,447243,https://creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Bulbul","Hypsipetes philippinus","ss  linae","Brendan Sloan",2018-05-29,09:00,"Road Near Silago Leyte",Philippines,,,"50 masl approx","call, song","Bird not seen but believed to be Phil Bulbul",,446851,https://creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Bulbul","Hypsipetes philippinus","ss saturatior","Brendan Sloan",2018-05-30,15:30,"Road Near Silago Leyte",Philippines,,,"50 masl approx",song,,,446847,https://creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Bulbul","Hypsipetes philippinus","ss saturatior","Brendan Sloan",2018-05-14,12:30,"Lake Holon South Cotabato Mindanao ",Philippines,,,"1350 masl approx","call, song","bird seen in proximity",,421718,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,"Jun V",2017-09-09,09:00,"Bacnotan, La Union, Ilocos Region",Philippines,16.7248,120.3943,60,"call, song",,,385662,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,"Mike Nelson",2016-02-20,10:00,"Subic Bay, Bataan, Central Luzon",Philippines,14.7765,120.3102,160,"alarm call, call",,,308916,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,"Romeo B. Galang, Jr",2015-01-25,13:38,"Rodriguez, Bulacan, Central Luzon",Philippines,14.8192,121.178,650,"flight call, song","A bird was calling on a tree growing along the steep slope of a low hill by the roadside. Another bird is answering the call/song just a few meters away. It was a windy day.",,211438,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",philippinus,"Cedric MROCZKO",2014-02-03,07:00,"Subic Bay Freeport Zone, Bataan, Central Luzon",Philippines,14.7821,120.302,160,call,"Zoom H2n (LoCut, 24/96)
Audacity (Highpass filter set at 500Hz/6dB ; amplification with peak at -6dB)",,204553,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,"Todd Mark",1997-02-02,08:30,"Mount Makiling, Luzon",Philippines,14.1358,121.19,1000,"call, song",,,114713,https://creativecommons.org/licenses/by-nc-sa/3.0/
"Philippine Bulbul","Hypsipetes philippinus",saturatior,"Desmond Allen",2001-01-02,?:?,"Rajah Sikatuna National Park, Bohol",Philippines,,,?,song,"song and calls. This was allocated to Visayan Bulbul which illustrates yet again how confusing the use of this epithet is",,79297,https://creativecommons.org/licenses/by-nc-nd/2.5/
"Philippine Bulbul","Hypsipetes philippinus","ss saturatior","Brendan Sloan",2019-04-24,07:00,"Nug As Alcoy Cebu",Philippines,,,"200 masl approx",song,,,499982,https://creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Bulbul","Hypsipetes philippinus","ss saturatior","Brendan Sloan",2018-05-14,10:30,"Lake Holon South Cotabato Mindanao ",Philippines,,,"1420 masl approx",call,,,421922,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus","ss saturatior","Brendan Sloan",2018-05-14,12:30,"Lake Holon South Cotabato Mindanao ",Philippines,,,"1350 masl approx",song,,,421719,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,Aladdin,2024-09-11,08:00,"Marikina–Infanta Highway",Philippines,14.5748,121.5066,700,call,"Recorded with my mobile phone using the Merlin app. High Pass Filter applied with Audacity",,933254,https://creativecommons.org/licenses/by-nc-sa/4.0/
