"Common name","Scientific name",Subspecies,Recordist,Date,Time,Location,Country,Latitude,Longitude,Elevation,Songtype,Remarks,Back_latin,"Catalogue number",License
"Philippine Coucal","Centropus viridis",mindorensis,"Albert Lastukhin &amp; Yuri Glushchenko",2016-10-11,07:30,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4608,120.9375,340,song,,,345165,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Coucal","Centropus viridis",,"Albert Lastukhin &amp; Yuri Glushchenko",2016-10-10,07:00,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4608,120.9375,340,"call, song, call-song",,,345149,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Coucal","Centropus viridis",,"Albert Lastukhin &amp; Yuri Glushchenko",2016-10-10,07:00,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4608,120.9375,340,"call, song, call-song",,,345148,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Coucal","Centropus viridis",,"Brendan Sloan",2016-03-30,16:00,"Nug As Alcoy Cebu",Philippines,,,"100 masl approx",call,,,319925,//creativecommons.org/licenses/by-nc-sa/4.0/
"Asian Koel","Eudynamys scolopaceus",,"Albert Lastukhin",2016-10-18,07:30,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4608,120.9375,340,"call, song",,,349238,//creativecommons.org/licenses/by-nc-sa/4.0/
"Asian Koel","Eudynamys scolopaceus",corvinus,"Albert Lastukhin &amp; Yuri Glushchenko",2016-10-18,07:00,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4608,120.9375,340,"alarm call",,,345305,//creativecommons.org/licenses/by-nc-sa/4.0/
"Asian Koel","Eudynamys scolopaceus",,"Albert Lastukhin &amp; Yuri Glushchenko",2016-10-18,08:00,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4608,120.9375,340,call,,,345186,//creativecommons.org/licenses/by-nc-sa/4.0/
"Asian Koel","Eudynamys scolopaceus",corvinus,"Albert Lastukhin &amp; Yuri Glushchenko",2016-10-18,08:00,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4608,120.9375,340,call,,"Centropus viridis",345185,//creativecommons.org/licenses/by-nc-sa/4.0/
"Asian Koel","Eudynamys scolopaceus",,"jim samaniego",2016-03-14,06:00,"Luzon; Laguna Province; Mt. Makiling Forest Reserve",Philippines,14.15,121.232,120,call,,"Hypsipetes philippinus",307123,//creativecommons.org/licenses/by-nc-sa/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",,"jim samaniego",2016-03-03,06:30,"Luzon; Laguna Province; Mt. Makiling Forest Reserve",Philippines,14.15,121.232,120,song,,,305463,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Drongo-Cuckoo","Surniculus velutinus",,"Ross Gallardy",2016-05-30,09:30,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,,,321271,//creativecommons.org/licenses/by-nc-sa/4.0/
"Square-tailed Drongo-Cuckoo","Surniculus lugubris",,"Ross Gallardy",2016-05-10,08:00,"Zigzag Road, Palawan, MIMAROPA",Philippines,9.6377,118.7136,30,call,,,320194,//creativecommons.org/licenses/by-nc-sa/4.0/
"Square-tailed Drongo-Cuckoo","Surniculus lugubris",,"Ross Gallardy",2016-05-10,08:00,"Zigzag Road, Palawan, MIMAROPA",Philippines,9.6377,118.7136,30,call,,,320193,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Hawk-Cuckoo","Hierococcyx pectoralis",,"Ross Gallardy",2016-03-26,07:00,"Mount Kitanglad Range Natural Park (near  Malaybalay City), Bukidnon, Northern Mindanao",Philippines,8.1373,124.9648,1700,song,,,321112,//creativecommons.org/licenses/by-nc-sa/4.0/
"Spotted Dove","Spilopelia chinensis",,"Albert Lastukhin &amp; Yuri Glushchenko",2016-10-10,07:00,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4608,120.9375,340,song,,,345159,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Cuckoo-Dove","Macropygia tenuirostris",,"Albert Lastukhin &amp; Yuri Glushchenko",2016-10-11,07:30,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4608,120.9375,340,song,,,345166,//creativecommons.org/licenses/by-nc-sa/4.0/
"Zebra Dove","Geopelia striata",,"Derek Paulo",2016-12-11,06:30,"CPAC, Murcia, Negros Occidental, Western Visayas",Philippines,10.6387,123.0709,220,call,,,347813,//creativecommons.org/licenses/by-sa/4.0/
"Zebra Dove","Geopelia striata",,"Derek Paulo",2016-12-10,06:30,"CPAC, Murcia, Negros Occidental, Western Visayas",Philippines,10.6387,123.0709,220,call,,,347812,//creativecommons.org/licenses/by-sa/4.0/
"Zebra Dove","Geopelia striata",,"Derek Paulo",2016-11-27,14:30,"CPAC, Murcia, Negros Occidental, Western Visayas",Philippines,10.6387,123.0709,220,call,,,347811,//creativecommons.org/licenses/by-sa/4.0/
"Zebra Dove","Geopelia striata",,"Albert Lastukhin &amp; Yuri Glushchenko",2016-10-20,08:00,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4608,120.9375,340,song,,,345584,//creativecommons.org/licenses/by-nc-sa/4.0/
"Zebra Dove","Geopelia striata",,"Derek Paulo",2016-02-11,13:00,"CPAC, Murcia, Negros Occidental, Western Visayas",Philippines,10.6387,123.0709,220,call,"Bird is hidden among branches.",,342490,//creativecommons.org/licenses/by-nc-nd/4.0/
"Mindoro Bleeding-heart","Gallicolumba platenae",,"Albert Lastukhin",2016-10-10,08:30,-,Philippines,-,-,340,song,"The definition is probably 80% this species, other pigeons living here sing differently ",,348090,//creativecommons.org/licenses/by-nc-sa/4.0/
"Negros Bleeding-heart","Gallicolumba keayi",,"Stijn Cooleman",2016-04-17,10:02,"Sibaliw Research Station area, Panay, Western Visayas",Philippines,11.8114,121.9714,420,song,"1 seen singing nearby: [photo](http://observado.org/foto/view/10586135)

(while 1 heard only distantly)",,313170,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-eared Brown Dove","Phapitreron leucotis",,"Ross Gallardy",2016-05-15,08:30,"Tabunan Forest, Cebu, Central Visayas",Philippines,10.4392,123.8244,500,song,,,320926,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-eared Brown Dove","Phapitreron leucotis",,"Ross Gallardy",2016-05-15,08:30,"Tabunan Forest, Cebu, Central Visayas",Philippines,10.4392,123.8244,500,song,,,320925,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-eared Brown Dove","Phapitreron leucotis",,"Ross Gallardy",2016-05-15,08:30,"Tabunan Forest, Cebu, Central Visayas",Philippines,10.4392,123.8244,500,song,,,320924,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-eared Brown Dove","Phapitreron leucotis",,"Albert Lastukhin",2016-10-25,07:30,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4983,120.9492,40,song,,,625678,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-eared Brown Dove","Phapitreron leucotis",leucotis,"Albert Lastukhin &amp; Yuri Glushchenko",2016-10-25,07:00,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4608,120.9375,340,song,,,345301,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-eared Brown Dove","Phapitreron leucotis",,"Ross Gallardy",2016-05-15,08:30,"Tabunan Forest, Cebu, Central Visayas",Philippines,10.4392,123.8244,500,song,,,320927,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-eared Brown Dove","Phapitreron leucotis",leucotis,"Mike Nelson",2016-02-19,08:00,"Subic Bay, Bataan, Central Luzon",Philippines,14.7765,120.3102,160,song,,,308937,//creativecommons.org/licenses/by-nc-sa/4.0/
"Amethyst Brown Dove","Phapitreron amethystinus",,"Irene Dy",2016-08-17,07:00,"Cinchona Research Station, Lantapan, Bukidnon, Northern Mindanao",Philippines,8.0571,125.0061,1200,call,"single note call",,391055,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Green Pigeon","Treron axillaris",,"Albert Lastukhin &amp; Yuri Glushchenko",2016-10-11,07:30,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4608,120.9375,340,song,,,345167,//creativecommons.org/licenses/by-nc-sa/4.0/
"Taiwan Green Pigeon","Treron formosae",filipinus,"Albert Lastukhin &amp; Yuri Glushchenko",2016-10-16,08:00,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4608,120.9375,340,"song, 1 sec",,"Dicaeum trigonostigma",345742,//creativecommons.org/licenses/by-nc-sa/4.0/
"Cream-breasted Fruit Dove","Ptilinopus merrilli",,"Albert Lastukhin",2016-10-18,07:30,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4608,120.9375,340,call,"7-8 sec","Eudynamys scolopaceus",349239,//creativecommons.org/licenses/by-nc-sa/4.0/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis",occipitalis,"Stijn Cooleman",2016-03-21,11:21,"Paranas, Samar, Eastern Visayas",Philippines,11.8641,125.213,140,call,"2 birds calling",,319602,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-chinned Fruit Dove","Ptilinopus leclancheri",leclancheri,"Yann Muzika",2016-08-14,16:30,"Cinchona Research Station, Lantapan, Bukidnon, Northern Mindanao",Philippines,8.0571,125.0061,1200,song,"Assuming this species (plenty of Yellow-breasted Fruit Doves also present but has louder, lower pitched call)",,332182,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-chinned Fruit Dove","Ptilinopus leclancheri",leclancheri,"Mike Nelson",2016-02-21,10:30,"Mount Makiling, Luzon",Philippines,14.1358,121.19,1000,song,img:https://www.flickr.com/photos/madbirder/25525199126/in/photolist-ETzjq7-EtLchL-EVTmzP,,309032,//creativecommons.org/licenses/by-nc-sa/4.0/
"Barred Rail","Hypotaenidia torquata",,"Mike Nelson",2016-02-21,17:00,"Mount Makiling, Luzon",Philippines,14.1358,121.19,1000,call,,,309030,//creativecommons.org/licenses/by-nc-sa/4.0/
"Plain Bush-hen","Amaurornis olivacea",,"Albert Lastukhin",2016-10-14,06:30,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4983,120.9492,40,song,,,624207,//creativecommons.org/licenses/by-nc-nd/4.0/
"Plain Bush-hen","Amaurornis olivacea",,"Ross Gallardy",2016-05-30,09:30,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,,,321270,//creativecommons.org/licenses/by-nc-sa/4.0/
"Plain Bush-hen","Amaurornis olivacea",,"Albert Lastukhin &amp; Yuri Glushchenko",2016-10-14,06:30,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4608,120.9375,340,"call, doublet",,"Megapodius cumingii",345693,//creativecommons.org/licenses/by-nc-sa/4.0/
"Barred Buttonquail","Turnix suscitator",,"Albert Lastukhin &amp; Yuri Glushchenko",2016-10-11,08:00,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4608,120.9375,340,song,"2-5 sec song","Spilornis holospilus",345580,//creativecommons.org/licenses/by-nc-sa/4.0/
"Little Ringed Plover","Charadrius dubius",,"Ross Gallardy",2016-05-28,16:30,"Bislig Airport",Philippines,8.198,126.3252,10,call,,,321143,//creativecommons.org/licenses/by-nc-sa/4.0/
"Greater Painted-snipe","Rostratula benghalensis",,"Albert Lastukhin",2016-10-09,06:00,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4983,120.9492,40,song,,,625686,//creativecommons.org/licenses/by-nc-nd/4.0/
"Bukidnon Woodcock","Scolopax bukidnonensis",,"Ross Gallardy",2016-03-25,18:00,"Mount Kitanglad Range Natural Park (near  Malaybalay City), Bukidnon, Northern Mindanao",Philippines,8.1373,124.9648,1700,call,,,321110,//creativecommons.org/licenses/by-nc-sa/4.0/
"Bukidnon Woodcock","Scolopax bukidnonensis",,"Ross Gallardy",2016-03-25,18:00,"Mount Kitanglad Range Natural Park (near  Malaybalay City), Bukidnon, Northern Mindanao",Philippines,8.1373,124.9648,1700,call,,,321111,//creativecommons.org/licenses/by-nc-sa/4.0/
"Striated Heron","Butorides striata",,"Albert Lastukhin",2016-10-11,06:00,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4608,120.9375,340,"alarm call, flight call",,"Phapitreron leucotis",348290,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Serpent Eagle","Spilornis holospilus",,"Stijn Cooleman",2016-03-21,10:03,"Paranas, Samar, Eastern Visayas",Philippines,11.8641,125.213,140,"flight call","2 eagles soar higher",,441658,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Serpent Eagle","Spilornis holospilus",,"Ross Gallardy",2016-05-21,15:00,"Rajah Sikatuna NP, Bohol",Philippines,9.6982,124.1187,380,call,,,321060,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Serpent Eagle","Spilornis holospilus",,"Albert Lastukhin &amp; Yuri Glushchenko",2016-10-11,07:30,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4608,120.9375,340,call,,,345169,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Serpent Eagle","Spilornis holospilus",,"Albert Lastukhin &amp; Yuri Glushchenko",2016-10-11,07:30,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4608,120.9375,340,call,,,345168,//creativecommons.org/licenses/by-nc-sa/4.0/
"Changeable Hawk-Eagle","Nisaetus cirrhatus",limnaeetus,"Djop Tabaranza",2016-06-22,17:00,"Paluan, Occidental Mindoro, MIMAROPA",Philippines,13.4602,120.3908,500,,"Lowland forest edge bordering mixed agroforestry area. Dark morph plumage.",,546884,//creativecommons.org/licenses/by-nc-nd/4.0/
"Changeable Hawk-Eagle","Nisaetus cirrhatus",,"Albert Lastukhin",2016-10-09,07:30,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4983,120.9492,40,call,,,522499,//creativecommons.org/licenses/by-nc-sa/4.0/
"Pinsker's Hawk-Eagle","Nisaetus pinskeri",,"Ross Gallardy",2016-06-01,09:30,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,,,321246,//creativecommons.org/licenses/by-nc-sa/4.0/
"Northern Boobook","Ninox japonica",,"Albert Lastukhin",2016-10-11,19:00,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4983,120.9492,40,call,,,625387,//creativecommons.org/licenses/by-nc-nd/4.0/
"Chocolate Boobook","Ninox randi",,"Ross Gallardy",2016-05-29,04:00,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,,,321148,//creativecommons.org/licenses/by-nc-sa/4.0/
"Chocolate Boobook","Ninox randi",,"Ross Gallardy",2016-05-29,04:00,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,,,321147,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis",,"Ross Gallardy",2016-05-20,21:00,"Rajah Sikatuna NP, Bohol",Philippines,9.6982,124.1187,380,call,,,321050,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis",,"Ross Gallardy",2016-05-17,21:00,"Twin Lakes, Negros Oriental, Central Visayas",Philippines,9.3607,123.1788,900,song,,,321028,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis",,"Ross Gallardy",2016-05-17,21:00,"Twin Lakes, Negros Oriental, Central Visayas",Philippines,9.3607,123.1788,900,song,,,321027,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis",,"Mike Nelson",2016-02-19,19:00,"Subic Bay, Bataan, Central Luzon",Philippines,14.7765,120.3102,160,"call, song",,,308911,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindanao Hawk-Owl","Ninox spilocephala",,"Ross Gallardy",2016-05-29,04:00,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,,,321151,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindanao Hawk-Owl","Ninox spilocephala",,"Ross Gallardy",2016-05-29,04:00,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,"two birds calling at same time",,321150,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindanao Hawk-Owl","Ninox spilocephala",,"Ross Gallardy",2016-05-29,04:00,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,,,321149,//creativecommons.org/licenses/by-nc-sa/4.0/
"Camiguin Hawk-Owl","Ninox leventisi",,"Yann Muzika",2016-08-12,05:10,-,Philippines,-,-,600,"pair duetting","Some Noise reduction applied.",,332157,//creativecommons.org/licenses/by-nc-sa/4.0/
"Cebu Hawk-Owl","Ninox rumseyi",,"Ross Gallardy",2016-05-14,21:00,"Tabunan Forest, Cebu, Central Visayas",Philippines,10.4392,123.8244,500,call,,,320917,//creativecommons.org/licenses/by-nc-sa/4.0/
"Cebu Hawk-Owl","Ninox rumseyi",,"Ross Gallardy",2016-05-14,21:00,"Tabunan Forest, Cebu, Central Visayas",Philippines,10.4392,123.8244,500,call,,,320919,//creativecommons.org/licenses/by-nc-sa/4.0/
"Cebu Hawk-Owl","Ninox rumseyi",,"Petter Olsson",2016-02-09,18:13,"Tabunan Forest, Cebu, Central Visayas",Philippines,10.4392,123.8244,500,call,"The owl was calling from a tree near the forest edge. The bird was perched about 4-5 m up in the tree and was less then 20 meters away. The bird was recorded after playback. No modification of the recording, only converted from waw to mp3.",,310041,//creativecommons.org/licenses/by-nc-sa/4.0/
"Cebu Hawk-Owl","Ninox rumseyi",,"Ross Gallardy",2016-05-14,21:00,"Tabunan Forest, Cebu, Central Visayas",Philippines,10.4392,123.8244,500,call,,,320918,//creativecommons.org/licenses/by-nc-sa/4.0/
"Giant Scops Owl","Otus gurneyi",,"Yann Muzika",2016-08-15,04:30,"Cinchona Research Station, Lantapan, Bukidnon, Northern Mindanao",Philippines,8.0571,125.0061,1200,song,"Bird calling near roosting site close to dawn",,332184,//creativecommons.org/licenses/by-nc-sa/4.0/
"Giant Scops Owl","Otus gurneyi",,"Ross Gallardy",2016-03-24,04:00,"Mount Kitanglad Range Natural Park (near  Malaybalay City), Bukidnon, Northern Mindanao",Philippines,8.1373,124.9648,1700,call,"not sure what second bird is, possibly young Giant Scops Owl",,321091,//creativecommons.org/licenses/by-nc-sa/4.0/
"Giant Scops Owl","Otus gurneyi",,"Ross Gallardy",2016-03-24,04:00,"Mount Kitanglad Range Natural Park (near  Malaybalay City), Bukidnon, Northern Mindanao",Philippines,8.1373,124.9648,1700,call,,,321090,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindanao Scops Owl","Otus mirus",,"Yann Muzika",2016-08-17,04:00,"Cinchona Research Station, Lantapan, Bukidnon, Northern Mindanao",Philippines,8.0571,125.0061,1200,song,"Heavy editing, Interval between calls preserved.",,332168,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindoro Scops Owl","Otus mindorensis",,"Albert Lastukhin",2016-10-11,20:30,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4983,120.9492,40,song,"3 and 8 sec.",,623482,//creativecommons.org/licenses/by-nc-nd/4.0/
"Ryukyu Scops Owl","Otus elegans",calayensis,"Djop Tabaranza",2016-06-06,19:20,"Calayan Island, Cagayan Province, Luzon",Philippines,19.3234,121.4542,25,,"Brush / Scrubland in southeastern tip of Calayan Island near Sibang Cove & Nagudungan Lighthouse.",,542263,//creativecommons.org/licenses/by-nc-nd/4.0/
"Negros Scops Owl","Otus nigrorum",,"Ross Gallardy",2016-05-16,21:00,"Valencia, Negros Oriental, Central Visayas",Philippines,9.2864,123.2095,480,"begging call","calls from recently fledged young",,320939,//creativecommons.org/licenses/by-nc-sa/4.0/
