"Common name","Scientific name",Subspecies,Recordist,Date,Time,Location,Country,Latitude,Longitude,Elevation,Songtype,Remarks,Back_latin,"Catalogue number",License
"Mindanao Brown Dove","Phapitreron brunneiceps",,"Jan Hein van Steenis",2018-01-07,06:15,"New Bataan, Compostela Valley, Davao Region",Philippines,7.4554,126.1735,1100,song,"Came in very close. Single note call of Philippine Cuckoo-Dove in background","Macropygia tenuirostris,Phyllergates heterolaemus",402886,//creativecommons.org/licenses/by-nc-sa/4.0/
"Flame-breasted Fruit Dove","Ptilinopus marchei",,"Peter Ericsson",2018-11-15,08:30,"Real, Quezon, Calabarzon",Philippines,14.616,121.5382,750,song,"A pair calling each other for the longest of times.",,442780,//creativecommons.org/licenses/by-nc-sa/4.0/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis","ss occipitalis","Brendan Sloan",2018-05-29,06:30,"Silago Leyte",Philippines,,,"100 masl approx",call,"believed to be species quoted but unsure",,446490,//creativecommons.org/licenses/by-nc-nd/4.0/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis","ss occipitalis","Brendan Sloan",2018-05-29,06:30,"Silago Leyte",Philippines,,,"100 masl approx",call,"Believed to be species quoted but unsure. Calls appeared to be from very low in the forest",,446487,//creativecommons.org/licenses/by-nc-nd/4.0/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis","ss  occipitalis","Brendan Sloan",2018-04-19,06:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,433547,//creativecommons.org/licenses/by-nc-sa/4.0/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis","ss  occipitalis","Brendan Sloan",2018-04-19,06:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,433546,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-chinned Fruit Dove","Ptilinopus leclancheri","ss leclancheri","Brendan Sloan",2018-06-01,09:30,"Nug As Alcoy Cebu",Philippines,,,"150 masl approx",call,"The time lapse between notes in the third double call sequence is distorted  and quicker than it should be as an interruption between those two calls had to be deleted. The time sequence between the first two sets of double calls is the natural call time sequence of this calling bird.",,447743,//creativecommons.org/licenses/by-nc-nd/4.0/
"Barred Rail","Hypotaenidia torquata",,"Jun V",2018-09-08,16:00,"Santa Fe, Cebu, Cebu",Philippines,11.15,123.7817,10,call,"We were riding a motorcycle when sound was heard loudly coming from the roadside bushes. We stopped to record. Waited for a couple of minutes hoping to see what was making the sound. Then there was movement in the bushes and the sound stopped.","Orthotomus castaneiceps",436497,//creativecommons.org/licenses/by-nc-sa/4.0/
"Ruddy-breasted Crake","Zapornia fusca","ss fusca","Brendan Sloan",2018-05-14,05:00,"Lake Holon South Cotabato Mindanao ",Philippines,,,"1300 masl approx",call,,,421529,//creativecommons.org/licenses/by-nc-sa/4.0/
"Ruddy-breasted Crake","Zapornia fusca","ss fusca","Brendan Sloan",2018-05-14,05:00,"Lake Holon South Cotabato Mindanao ",Philippines,,,"1300 masl approx",call,,,421528,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Serpent Eagle","Spilornis holospilus",,lchunfai,2018-07-31,11:00,"Luzon; Subic Bay",Philippines,14.8,120.26,0,call,,,431649,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Eagle","Pithecophaga jefferyi",,"Brendan Sloan",2018-05-23,09:00,"Cinchona Research Station, Lantapan, Bukidnon, Northern Mindanao",Philippines,,,"1200 masl approx",call,,,443663,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Eagle","Pithecophaga jefferyi",,"Brendan Sloan",2018-05-23,08:30,"Cinchona Research Station, Lantapan, Bukidnon, Northern Mindanao",Philippines,,,"1200 masl approx",call,Juvenile,,443662,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis","SS philippensis","brendan sloan",2018-04-25,20:00,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,433965,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis","ss philippensis","Brendan Sloan",2018-05-30,19:30,"Road Near Silago Leyte",Philippines,,,"50 masl approx",call,,,447069,//creativecommons.org/licenses/by-nc-nd/4.0/
"Luzon Hawk-Owl","Ninox philippensis","ss philippensis","Brendan Sloan",2018-05-30,19:00,"Road Near Silago Leyte",Philippines,,,"50 masl approx",call,,,447068,//creativecommons.org/licenses/by-nc-nd/4.0/
"Luzon Hawk-Owl","Ninox philippensis","ss philippensis","Brendan Sloan",2018-04-25,19:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,433964,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis","SS philippensis","Brendan Sloan",2018-04-25,19:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,433963,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis","ss philippensis","Brendan Sloan",2018-04-20,19:00,"Sibaliw Research Station Panay",Philippines,,,"700 masl approx",call,,,433670,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis","Luzon Hawk-owl","Brendan Sloan",2018-04-19,19:00,"Sibaliw Research Station Panay",Philippines,,,"700 masl approx",call,,,433668,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis","ss philippensis","Brendan Sloan",2018-04-17,19:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl",call,,,432810,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis","ss philippensis","Brendan Sloan",2018-05-30,19:00,"Road Near Silago Leyte",Philippines,,,"50 masl approx",call,,,447067,//creativecommons.org/licenses/by-nc-nd/4.0/
"Luzon Hawk-Owl","Ninox philippensis","ss philippensis","Brendan Sloan",2018-05-29,19:00,"Road Near Silago Leyte",Philippines,,,"50 masl approx",call,,,446910,//creativecommons.org/licenses/by-nc-nd/4.0/
"Luzon Hawk-Owl","Ninox philippensis","ss philippensis","Brendan Sloan",2018-04-23,20:00,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,433918,//creativecommons.org/licenses/by-nc-sa/4.0/
"Cebu Hawk-Owl","Ninox rumseyi",,"Brendan Sloan",2018-06-01,19:00,"Nug As Alcoy Cebu",Philippines,,,"150 masl approx",call,,,447760,//creativecommons.org/licenses/by-nc-nd/4.0/
"Giant Scops Owl","Otus gurneyi",,"Brendan Sloan",2018-05-16,05:00,"Senator Ninoy Aquino Mindanao",Philippines,,,"100 masl approx",call,,,442680,//creativecommons.org/licenses/by-nc-sa/4.0/
"Giant Scops Owl","Otus gurneyi",,"Brendan Sloan",2018-05-16,05:00,"Senator Ninoy Aquino Mindanao",Philippines,,,"100 masl approx",call,,,442679,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindanao Scops Owl","Otus mirus",,"Jan Hein van Steenis",2018-01-07,17:35,"New Bataan, Compostela Valley, Davao Region",Philippines,7.4554,126.1735,1100,song,"Bird had started calling before dusk and flew in very close after playing its song very shortly. Max distance 10 metres.
High pass filter only.",,402887,//creativecommons.org/licenses/by-nc-sa/4.0/
"Everett's Scops Owl","Otus everetti",,"Brendan Sloan",2018-05-30,18:30,"Road Near Silago Leyte",Philippines,,,"50 masl approx",call,,,447070,//creativecommons.org/licenses/by-nc-nd/4.0/
"Everett's Scops Owl","Otus everetti",,"brendan sloan",2018-05-16,06:00,"Senator Ninoy Aquino Mindanao",Philippines,,,"100 masl approx",call,,,442681,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Trogon","Harpactes ardens","ss  linae","brendan sloan",2018-05-29,16:00,"Road Near Silago Leyte",Philippines,,,"50 masl approx",call,,,446850,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Trogon","Harpactes ardens","ss ardens","brendan sloan",2018-05-16,10:00,"Senator Ninoy Aquino Mindanao",Philippines,,,"100 masl approx",call,"Faint call at start of recording and even fainter at the end overplayed throughout by Philippine Drongo Cuckoo.",,442688,//creativecommons.org/licenses/by-nc-sa/4.0/
"Rufous Hornbill","Buceros hydrocorax","ss (mindanensis","Brendan Sloan",2018-05-16,09:00,"Senator Ninoy Aquino Mindanao",Philippines,,,"100 masl approx",call,,,442686,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindanao Hornbill","Penelopides affinis","ss affinis","Brendan Sloan",2018-05-14,12:00,"Lake Holon South Cotabato Mindanao ",Philippines,,,"1350 masl approx",call,,,421930,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindanao Hornbill","Penelopides affinis","ss affinis","Brendan Sloan",2018-05-14,12:00,"Lake Holon South Cotabato Mindanao ",Philippines,,,"1350 masl approx",call,,,421929,//creativecommons.org/licenses/by-nc-sa/4.0/
"Samar Hornbill","Penelopides samarensis",,"Brendan Sloan",2018-05-29,09:30,"Road Near Silago Leyte",Philippines,,,"50 masl approx",call,,,446845,//creativecommons.org/licenses/by-nc-nd/4.0/
"Spotted Wood Kingfisher","Actenoides lindsayi","ss moseleyi","Brendan Sloan",2018-04-26,05:00,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,434017,//creativecommons.org/licenses/by-nc-sa/4.0/
"Spotted Wood Kingfisher","Actenoides lindsayi",moseleyi,"Brendan Sloan",2018-04-22,17:00,"Sibaliw Research Station area, Panay, Western Visayas",Philippines,,,"800 masl approx",song,,,643278,//creativecommons.org/licenses/by-nc-nd/4.0/
"Spotted Wood Kingfisher","Actenoides lindsayi",,"Pauline Carmel Joy Eje",2018-11-08,07:02,"Luzon; Laguna Province; Mt. Makiling Forest Reserve",Philippines,14.15,121.232,140,"call, song","Recorded at the Makiling Botanic Gardens using a soundscape recorder deployed at MBG for a few weeks.",,463894,//creativecommons.org/licenses/by-nc-sa/4.0/
"Stork-billed Kingfisher","Pelargopsis capensis",gigantea,"Brendan Sloan",2018-05-26,16:30,"Dinagat Island",Philippines,10.123,125.5572,"5 masl",call,,,446282,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-throated Kingfisher","Halcyon smyrnensis","ss gularis","Brendan Sloan",2018-05-29,09:30,"Road Near Silago Leyte",Philippines,,,"50 masl approx",call,,,446848,//creativecommons.org/licenses/by-nc-nd/4.0/
"Coppersmith Barbet","Psilopogon haemacephalus","ss cebuensis","Brendan Sloan",2018-06-01,11:30,"Nug As Alcoy Cebu",Philippines,,,"150 masl approx",call,,,447758,//creativecommons.org/licenses/by-nc-nd/4.0/
"Coppersmith Barbet","Psilopogon haemacephalus","ss cebuensis","Brendan Sloan",2018-06-01,12:30,"Nug As Alcoy Cebu",Philippines,,,"150 masl approx",call,,,447757,//creativecommons.org/licenses/by-nc-nd/4.0/
"Coppersmith Barbet","Psilopogon haemacephalus","ss cebuensis","Brendan Sloan",2018-06-01,07:30,"Nug As Alcoy Cebu",Philippines,,,"150 masl approx",call,,,447235,//creativecommons.org/licenses/by-nc-nd/4.0/
"Coppersmith Barbet","Psilopogon haemacephalus","ss  mindanensis","brendan sloan",2018-05-14,12:00,"Lake Holon South Cotabato Mindanao ",Philippines,,,"1450 masl approx",call,,,421927,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Pygmy Woodpecker","Yungipicus maculatus","ss maculatus","Brendan Sloan",2018-06-02,07:30,"Nug As Alcoy Cebu",Philippines,,,"150 masl approx",call,,,447870,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Pygmy Woodpecker","Yungipicus maculatus","ss maculatus","Brendan Sloan",2018-06-02,07:30,"Nug As Alcoy Cebu",Philippines,,,"150 masl approx",call,,,447878,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Pygmy Woodpecker","Yungipicus maculatus","ss . maculatus","Brendan Sloan",2018-06-01,14:00,"Nug As Alcoy Cebu",Philippines,,,"150 masl approx",drumming,,,447759,//creativecommons.org/licenses/by-nc-nd/4.0/
"Blue-crowned Racket-tail","Prioniturus discurus","ss whiteheadi","Brendan Sloan",2018-04-27,10:30,"Sibaliw Research Station Panay",Philippines,,,"700 masl approx",call,,,434160,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindanao Lorikeet","Saudareos johnstoniae",,"Brendan Sloan",2018-05-14,10:30,-,Philippines,-,-,"1420 masl approx",call,,,421924,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindanao Lorikeet","Saudareos johnstoniae",,"Brendan Sloan",2018-05-14,10:30,-,Philippines,-,-,"1420 masl approx",call,,,420823,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindanao Lorikeet","Saudareos johnstoniae",,"Brendan Sloan",2018-05-14,15:30,-,Philippines,-,-,"1420 masl approx",call,,,420820,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Hanging Parrot","Loriculus philippensis","ss regulus","brendan sloan",2018-04-17,07:30,"Trail to Sibaliw Camp Panay",Philippines,,,"400 masl",call,,,432807,//creativecommons.org/licenses/by-nc-sa/4.0/
"Scarlet Minivet","Pericrocotus speciosus","ss johnstoniae","Brendan Sloan",2018-05-13,12:00,"Lake Holon South Cotabato Mindanao ",Philippines,,,"1100 masl approx",call,,,421522,//creativecommons.org/licenses/by-nc-sa/4.0/
"Bar-bellied Cuckooshrike","Coracina striata","ss mindorensis","Brendan Sloan",2018-04-10,10:00,"Mt Halcon Mindoro",Philippines,,,"800 masl approx",call,,,559330,//creativecommons.org/licenses/by-nc-nd/4.0/
"Bar-bellied Cuckooshrike","Coracina striata","ss mindorensis","Brendan Sloan",2018-04-10,10:00,"Mt Halcon Mindoro",Philippines,,,"800 masl approx",call,,,559328,//creativecommons.org/licenses/by-nc-nd/4.0/
"Bar-bellied Cuckooshrike","Coracina striata","SS  panayensis","Brendan Sloan",2018-04-17,08:00,"Trail to Sibaliw Camp Panay",Philippines,,,"500 masl",call,,,432809,//creativecommons.org/licenses/by-nc-sa/4.0/
"McGregor's Cuckooshrike","Malindangia mcgregori",unknown,"Brendan Sloan",2018-05-22,14:30,"Mt Dulang Dulang Mindanao",Philippines,,,"2000 masl approx",call,,,443476,//creativecommons.org/licenses/by-nc-sa/4.0/
"McGregor's Cuckooshrike","Malindangia mcgregori",unknown,"brendan sloan",2018-05-23,10:30,"Cinchona Research Station, Lantapan, Bukidnon, Northern Mindanao",Philippines,,,"1200 masl approx",call,,,443665,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-winged Cuckooshrike","Edolisoma ostentum",,"brendan sloan",2018-04-22,09:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,433916,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-winged Cuckooshrike","Edolisoma ostentum",,"brendan sloan",2018-04-22,09:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,433914,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-bibbed Cicadabird","Edolisoma mindanense",mindanense,"Jan Hein van Steenis",2018-01-11,08:45,"PICOP, Bislig, Surigao del Sur",Philippines,8.3034,126.1555,190,song,"High pass filter, some noise removed.",,402890,//creativecommons.org/licenses/by-nc-sa/4.0/
"Pied Triller","Lalage nigra","ss nigra","Brendan Sloan",2018-06-01,08:00,"Nug As",Philippines,,,"150 masl approx",call,,,447237,//creativecommons.org/licenses/by-nc-nd/4.0/
"Pied Triller","Lalage nigra","ss nigra","Brendan Sloan",2018-06-01,07:30,"Nug As Alcoy Cebu",Philippines,,,"150 masl approx",call,,,447236,//creativecommons.org/licenses/by-nc-nd/4.0/
"Yellow-bellied Whistler","Pachycephala philippinensis","ss apoensis","Brendan Sloan",2018-05-22,08:30,"Mt Dulang Dulang Mindanao",Philippines,,,"2150 masl approx",song,,,443289,//creativecommons.org/licenses/by-nc-sa/4.0/
"Yellow-bellied Whistler","Pachycephala philippinensis","ss  apoensis","Brendan Sloan",2018-05-22,08:00,"Mt Dulang Dulang Mindanao",Philippines,,,"2100 masl approx",song,,,442835,//creativecommons.org/licenses/by-nc-sa/4.0/
"Yellow-bellied Whistler","Pachycephala philippinensis","ss apoensis","Brendan Sloan",2018-05-14,09:30,"Lake Holon South Cotabato Mindanao ",Philippines,,,"1300 masl approx","call, song",,,421532,//creativecommons.org/licenses/by-nc-sa/4.0/
"Yellow-bellied Whistler","Pachycephala philippinensis","ss apoensis","Brendan Sloan",2018-05-14,09:30,"Lake Holon South Cotabato Mindanao ",Philippines,,,"1300 masl approx",call,,,421530,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mountain Shrike","Lanius validirostris","ss  validirostris","Brendan Sloan",2018-03-26,07:30,"Sto Thomas Baguio Luzon",Philippines,,,"2000 masl approx",call,"Harsh sound in background like two small stones coming together",,422822,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-naped Oriole","Oriolus chinensis","ss yamamurae","Brendan Sloan",2018-04-17,08:00,-,Philippines,-,-,"400 masl",call,,,432808,//creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",,"Brendan Sloan",2018-05-30,16:00,"Road Near Tres Marias Silago Leyte",Philippines,,,"50 masl approx","call, song",,,446940,//creativecommons.org/licenses/by-nc-nd/4.0/
Balicassiao,"Dicrurus balicassius","ss mirabilis","brendan sloan",2018-04-24,10:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,433921,//creativecommons.org/licenses/by-nc-sa/4.0/
"Tablas Fantail","Rhipidura sauli",,"Brendan Sloan",2018-04-13,10:30,"Dubduban,  San agustin, Tablas",Philippines,,,"50 masl",call,,,410847,//creativecommons.org/licenses/by-nc-sa/4.0/
"Tablas Fantail","Rhipidura sauli",,"Brendan Sloan",2018-04-13,10:30,"Dubduban,  San agustin, Tablas",Philippines,,,"50 masl",call,,,410846,//creativecommons.org/licenses/by-nc-sa/4.0/
"Tablas Fantail","Rhipidura sauli",,"Brendan Sloan",2018-04-13,10:30,"Dubduban, San agustin, Tablas",Philippines,,,"50 masl",call,,,432801,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-and-cinnamon Fantail","Rhipidura nigrocinnamomea","ss hutchinsoni","brendan sloan",2018-05-23,07:00,"Cinchona Research Station, Lantapan, Bukidnon, Northern Mindanao",Philippines,,,"1200 masl approx",call,,,443661,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-and-cinnamon Fantail","Rhipidura nigrocinnamomea","ss hutchinsoni","Brendan Sloan",2018-05-23,07:00,"Cinchona Research Station, Lantapan, Bukidnon, Northern Mindanao",Philippines,,,"1200 masl approx",call,,,443660,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-naped Monarch","Hypothymis azurea","ss azurea","Brendan Sloan",2018-06-01,11:30,"Nug As Alcoy Cebu",Philippines,,,"150 masl approx",call,,,447754,//creativecommons.org/licenses/by-nc-nd/4.0/
"Black-naped Monarch","Hypothymis azurea","ss azurea","Brendan Sloan",2018-06-01,14:30,"Nug As Alcoy Cebu",Philippines,,,"150 masl approx",call,,,447245,//creativecommons.org/licenses/by-nc-nd/4.0/
"Elegant Tit","Pardaliparus elegans",,"Peter Ericsson",2018-11-15,08:30,"Real, Quezon, Calabarzon",Philippines,14.616,121.5382,750,song,,,442776,//creativecommons.org/licenses/by-nc-sa/4.0/
