"Common name","Scientific name",Subspecies,Recordist,Date,Time,Location,Country,Latitude,Longitude,Elevation,Songtype,Remarks,Back_latin,"Catalogue number",License
Balicassiao,"Dicrurus balicassius",mirabilis,"Frank Lambert",2010-04-30,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,900,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10683>AV10683</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from Google Earth.",,68157,https://creativecommons.org/licenses/by-nc-nd/4.0/
Balicassiao,"Dicrurus balicassius",mirabilis,"Frank Lambert",2010-04-30,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,750,call,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10680>AV10680</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from Google Earth.",,68156,https://creativecommons.org/licenses/by-nc-nd/4.0/
Balicassiao,"Dicrurus balicassius",mirabilis,"Frank Lambert",2010-04-29,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,750,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10679>AV10679</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from Google Earth.",,68155,https://creativecommons.org/licenses/by-nc-nd/4.0/
Balicassiao,"Dicrurus balicassius",,"Paul Noakes",2009-05-09,15:00,"Sablayan Penal Colony, Mindoro",Philippines,12.812052,120.924282,?,?,,,39414,https://creativecommons.org/licenses/by-nc-nd/2.5/
Balicassiao,"Dicrurus balicassius",,"Greg Irving",2024-03-29,06:27,"Hospital Road, Subic Bay Freeport Zone, Bataan, Central Luzon",Philippines,14.7821,120.302,160,song,"four individuals","Orthotomus chloronotus",897267,https://creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",,"Greg Irving",2024-03-24,12:43,"Bluewater, Baggao, Cagayan, Cagayan Valley",Philippines,18.0208,121.9978,190,song,,,896127,https://creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",,"Jelle Scharringa",1985-04-11,07:15,"Luzon; Laguna Province; Mt. Makiling Forest Reserve",Philippines,14.15,121.232,140,song,,"Ptilinopus occipitalis,Psilopogon haemacephalus,Centropus viridis",631762,https://creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",mirabilis,"Frank Lambert",2020-03-03,08:29," Nug-As Forest, Alcoy, Cebu, Central Visayas",Philippines,9.7195,123.4529,750,song,,,622349,https://creativecommons.org/licenses/by-nc-nd/4.0/
Balicassiao,"Dicrurus balicassius",samarensis,"Frank Lambert",2020-02-26,08:14,"Near waterfall trail, Samar National Park, Eastern Visayas",Philippines,11.8265,125.289,190,song,"same individual as XC616471",,616473,https://creativecommons.org/licenses/by-nc-nd/4.0/
Balicassiao,"Dicrurus balicassius",samarensis,"Frank Lambert",2020-02-26,08:13,"Near waterfall trail, Samar National Park, Eastern Visayas",Philippines,11.8265,125.289,190,song,,,616471,https://creativecommons.org/licenses/by-nc-nd/4.0/
Balicassiao,"Dicrurus balicassius",samarensis,"Frank Lambert",2020-02-25,15:17,"Ulot River,  Paranas, Samar National Park, Eastern Visayas",Philippines,11.8641,125.213,140,song,"Split by some as Dicrurus striatus (Short-tailed Drongo)",,616246,https://creativecommons.org/licenses/by-nc-nd/4.0/
Balicassiao,"Dicrurus balicassius",samarensis,"Frank Lambert",2020-02-25,10:26,"Ulot River,  Paranas, Samar National Park, Eastern Visayas",Philippines,11.8641,125.213,140,song,"Split by some as Dicrurus striatus (Short-tailed Drongo)
",,616243,https://creativecommons.org/licenses/by-nc-nd/4.0/
Balicassiao,"Dicrurus balicassius",samarensis,"Frank Lambert",2020-02-26,09:45,"Near waterfall trail, Samar National Park, Eastern Visayas",Philippines,11.8265,125.289,190,song,"Split by some as Dicrurus striatus (Short-tailed Drongo)
Two cuts joined",,616242,https://creativecommons.org/licenses/by-nc-nd/4.0/
Balicassiao,"Dicrurus balicassius",samarensis,"Frank Lambert",2020-02-26,10:33,"Near waterfall trail, Samar National Park, Eastern Visayas",Philippines,11.8265,125.289,190,song,"Split by some as Dicrurus striatus (Short-tailed Drongo)",,616229,https://creativecommons.org/licenses/by-nc-nd/4.0/
Balicassiao,"Dicrurus balicassius",,"Pauline Carmel Joy Eje",2019-02-18,14:30,"Los Banos (near  Los Baños), Laguna, Calabarzon",Philippines,14.1366,121.2212,380,"call, song","Please confirm. Record came from soundscape recordings deployed at the area for 2 weeks.",,463900,https://creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",,"Romeo B. Galang, Jr",2017-10-29,07:25,"Tanay, Rizal, Calabarzon",Philippines,14.5553,121.3503,480,song,,,391262,https://creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",,"Romeo B. Galang, Jr",2017-10-29,07:24,"Tanay, Rizal, Calabarzon",Philippines,14.5553,121.3503,480,call,,,391261,https://creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",,"Romeo B. Galang, Jr",2017-10-29,07:23,"Tanay, Rizal, Calabarzon",Philippines,14.5553,121.3503,480,"call, song",,,391260,https://creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius","ss mirabilis","brendan sloan",2017-03-23,10:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",song,,,382334,https://creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius","ss mirabilis","brendan sloan",2017-03-23,06:00,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,382331,https://creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",,"Mike Nelson",2016-02-21,10:30,"Mount Makiling, Luzon",Philippines,14.1358,121.19,1000,"call, song",,,309031,https://creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",,"jim samaniego",2016-03-01,07:00,"Luzon; Laguna Province; Mt. Makiling Forest Reserve",Philippines,14.15,121.232,120,song,,"Hypsipetes philippinus",305208,https://creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",striatus,"Mike Nelson",2015-01-24,09:30,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,song,,,239325,https://creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",,"Cedric MROCZKO",2014-02-04,09:00,"Subic Bay Freeport Zone, Bataan, Central Luzon",Philippines,14.7821,120.302,160,song,"Zoom H2n (LoCut, 24/96)
Audacity (Highpass filter set at 500Hz/6dB ; amplification with peak at -6dB)",,204637,https://creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",,"Cedric MROCZKO",2014-02-04,08:00,"Subic Bay Freeport Zone, Bataan, Central Luzon",Philippines,14.7821,120.302,160,call,"ID by Desmond Allen

Zoom H2n (LoCut, 24/96)
Audacity (Highpass filter set at 1000Hz/12dB ; amplification with peak at -6dB)",,204634,https://creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",,"Cedric MROCZKO",2014-02-04,08:00,"Subic Bay Freeport Zone, Bataan, Central Luzon",Philippines,14.7821,120.302,160,call,"ID by Desmond Allen

Zoom H2n (LoCut, 24/96)
Audacity (Highpass filter set at 1000Hz/12dB ; amplification with peak at -6dB)",,204628,https://creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",mirabilis,"Ding Li Yong",2012-03-14,09:30,"Mount Kanlaon, Negros",Philippines,10.4092,123.132,1200,call,,,201896,https://creativecommons.org/licenses/by-nc-nd/4.0/
Balicassiao,"Dicrurus balicassius",,"David Marques",2013-02-28,08:00,"Morong, Bataan, Central Luzon",Philippines,14.7744,120.2964,50,call,,,130890,https://creativecommons.org/licenses/by-nc-sa/3.0/
Balicassiao,"Dicrurus balicassius",,"Desmond Allen",2001-01-01,?:?,"Subic Bay, Luzon",Philippines,14.808077,120.237808,?,call,"bird calling possibly in alarm",,79286,https://creativecommons.org/licenses/by-nc-nd/2.5/
Balicassiao,"Dicrurus balicassius",striatus,"Frank Lambert",2009-12-09,?:?,"Mindanao; Zamboanga, Pasonanca Watershed Reserve, Cabonegro",Philippines,6.9,122.1,650,call,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10914>AV10914</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: recordist's estimate.",,68173,https://creativecommons.org/licenses/by-nc-nd/4.0/
Balicassiao,"Dicrurus balicassius",,"Paul Noakes",2009-05-07,15:30,"PICOP, Bislig, Mindanao ",Philippines,8.2589,126.1537,?,?,,,41084,https://creativecommons.org/licenses/by-nc-nd/2.5/
Balicassiao,"Dicrurus balicassius",balicassius,"Albert Lastukhin",2016-10-16,08:30,"Puerto Galera, Oriental Mindoro, MIMAROPA",Philippines,13.4983,120.9492,40,song,,,623825,https://creativecommons.org/licenses/by-nc-nd/4.0/
Balicassiao,"Dicrurus balicassius","ss mirabilis","brendan sloan",2018-04-24,10:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,433921,https://creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",,"Romeo B. Galang, Jr",2017-10-29,07:29,"Tanay, Rizal, Calabarzon",Philippines,14.5553,121.3503,480,song,,,391263,https://creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",,"Paul Noakes",2009-05-10,09:00,"Sablayan Penal Colony, Mindoro",Philippines,12.812052,120.924282,?,?,,,39413,https://creativecommons.org/licenses/by-nc-nd/2.5/
